年份,最低分,最高分
2017,451,750
2016,750,750
2015,515,750
2014,750,750
2013,425,467
2013,310,406
2012,473,538
2012,194,437
2011,472,511
2011,289,468
2010,242,500
2010,507,541
2009,520,561
2008,507,549
