年份,最低分,最高分
2017,313,428
2017,501,545
2017,479,506
2016,750,750
2016,750,750
2015,544,750
2015,527,750
2014,750,750
2013,507,541
2013,372,508
2012,534,577
2012,275,546
2011,555,587
2011,383,578
2010,441,539
2009,464,478
