年份,最低分,最高分
2017,361,448
2017,422,480
2016,750,750
2016,750,750
2015,528,750
2015,750,750
2015,750,750
2015,750,750
2014,750,750
2013,337,499
2013,258,368
2012,374,523
2012,207,413
2011,356,469
2011,160,405
2010,192,435
2010,420,512
2008,468,541
