年份,最低分,最高分
2017,425,750
2016,750,750
2015,491,750
2014,750,750
2013,480,534
2013,180,520
2012,497,554
2012,164,496
2011,532,582
2011,201,428
2011,180,513
2010,518,555
2010,142,456
2008,514,555
