年份,最低分,最高分
2017,460,750
2017,492,541
2016,492,750
2016,474,750
2014,750,750
2014,750,750
2013,470,561
2013,449,579
2013,294,419
2012,498,595
2012,472,550
2012,284,453
2011,481,592
2011,458,521
2011,240,429
2010,331,490
2010,750,592
2010,750,574
2009,439,521
2009,508,508
2008,558,608
2008,507,592
