年份,最低分,最高分
2020,596,750
2019,605,750
2018,605,643
2017,573,623
2016,593,634
2015,582,750
2014,599,750
2014,750,750
2013,575,632
2012,518,637
2011,541,648
2010,750,652
2008,527,638
2008,552,645
