年份,最低分,最高分
2020,543,750
2017,504,750
2016,529,750
2015,523,750
2015,750,750
2015,750,750
2014,750,750
2013,502,561
2013,403,555
2013,282,464
2012,526,578
2012,483,584
2012,294,482
2011,542,602
2011,394,589
2011,327,491
2010,348,600
2009,511,549
2008,504,568
2008,307,344
