年份,最低分,最高分
2020,629,750
2020,627,750
2020,625,750
2017,630,642
2016,625,750
2015,606,750
2014,750,750
2014,750,750
2013,590,660
2012,381,637
2011,391,391
2011,552,631
2010,750,591
2009,578,631
2008,593,683
2008,660,672
