年份,最低分,最高分
2017,457,750
2016,750,750
2016,494,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,350,519
2012,463,527
2011,471,528
2010,478,536
2009,475,506
2008,488,551
2008,449,487
