年份,最低分,最高分
2017,313,750
2016,750,750
2016,750,750
2015,750,750
2015,750,750
2014,750,750
2014,750,750
2013,299,537
2013,240,466
2013,281,416
2013,173,382
2012,230,509
2012,308,400
2012,164,358
2011,251,527
2011,320,409
2011,159,392
2010,170,554
2010,750,497
2010,326,432
2009,501,546
2009,363,456
2008,548,569
2008,408,508
