年份,最低分,最高分
2019,680,750
2018,686,750
2017,750,750
2016,678,750
2016,750,750
2016,750,750
2015,750,750
2015,750,750
2014,683,750
2014,750,750
2014,675,750
2013,666,720
2012,625,702
2011,630,690
2010,655,700
2009,643,690
