年份,最低分,最高分
2016,665,750
2015,679,750
2015,563,750
2015,624,750
2013,650,703
2013,627,681
2012,609,671
2012,574,641
2011,604,689
2011,540,616
2011,265,471
2010,620,680
2010,560,640
2009,604,684
2009,509,634
2008,600,679
