年份,最低分,最高分
2017,533,750
2016,750,750
2015,550,750
2014,549,750
2013,380,570
2013,135,341
2013,312,459
2012,346,580
2012,116,433
2012,300,471
2011,556,649
2011,181,570
2011,318,496
2010,198,615
2010,750,750
2010,750,588
2008,536,579
2008,535,591
