年份,最低分,最高分
2017,481,570
2016,493,750
2016,750,750
2015,522,588
2014,750,750
2014,750,750
2013,452,573
2013,389,485
2012,495,599
2012,231,556
2011,487,580
2011,436,527
2010,750,600
2010,750,615
2009,557,637
2009,549,609
2008,556,603
2008,557,611
