年份,最低分,最高分
2020,750,750
2020,750,750
2020,750,750
2017,442,474
2017,529,577
2017,503,558
2016,559,750
2016,525,750
2016,476,750
2014,750,750
2013,473,570
2013,396,518
2012,316,525
2012,180,470
2011,249,499
2011,427,520
2011,368,474
2011,215,420
2010,328,456
2010,441,527
2009,481,543
2008,534,583
