年份,最低分,最高分
2017,371,452
2016,750,750
2016,750,750
2014,750,750
2013,405,476
2013,181,413
2012,427,506
2012,164,452
2011,414,466
2011,158,433
2010,192,419
2010,433,464
2009,509,544
2008,440,497
