年份,最低分,最高分
2017,490,750
2017,413,750
2016,750,750
2016,750,750
2015,501,750
2015,449,750
2014,750,750
2014,750,750
2013,535,561
2013,445,570
2013,210,473
2012,448,538
2012,245,464
2011,442,546
2011,250,460
2010,290,460
2010,443,519
2009,535,572
