年份,最低分,最高分
2017,480,519
2017,451,501
2017,413,525
2016,750,750
2014,750,750
2013,399,483
2013,291,416
2012,373,460
2011,360,434
2011,304,375
2010,245,426
2010,430,499
2009,435,457
2008,475,532
