年份,最低分,最高分
2017,312,411
2017,516,574
2017,435,510
2016,534,750
2016,446,750
2016,328,750
2015,518,750
2014,750,750
2014,750,750
2013,537,593
2013,465,556
2013,266,482
2012,515,588
2012,445,536
2012,351,471
2011,503,584
2011,447,550
2011,262,472
2010,285,575
2010,750,551
2009,567,609
2008,516,567
2008,433,533
2008,502,553
