年份,最低分,最高分
2017,485,530
2017,465,514
2016,750,750
2016,317,750
2015,750,750
2015,498,750
2014,750,750
2014,750,750
2013,497,538
2013,466,492
2013,259,387
2012,527,574
2012,491,536
2012,287,457
2011,476,562
2010,334,454
2009,432,444
2008,461,510
