年份,最低分,最高分
2020,464,550
2020,497,555
2020,496,545
2016,460,750
2015,471,750
2014,750,750
2013,463,522
2013,398,459
2012,463,543
2012,408,467
2011,492,572
2011,298,500
2010,310,508
2010,501,582
