年份,最低分,最高分
2017,384,444
2016,750,750
2016,416,750
2015,417,750
2015,750,750
2014,414,750
2013,410,511
2012,303,508
2011,448,548
2011,319,460
2011,278,462
2010,313,437
2010,750,522
2010,335,452
2009,438,490
2008,508,572
