年份,最低分,最高分
2017,370,750
2016,750,750
2015,750,750
2015,395,750
2014,750,750
2013,429,512
2013,334,436
2012,300,498
2011,455,583
2011,310,558
2010,503,521
2010,310,438
2009,437,471
2008,508,552
