年份,最低分,最高分
2020,440,485
2020,361,453
2017,395,477
2016,750,750
2014,750,750
2013,420,490
2013,231,442
2012,421,474
2012,353,463
2011,436,528
2011,328,440
2010,750,484
2009,452,458
2008,436,532
