年份,最低分,最高分
2017,750,750
2016,750,750
2015,459,750
2014,750,750
2013,452,518
2013,208,457
2013,295,430
2012,484,541
2012,241,363
2012,361,486
2011,507,563
2011,236,488
2011,391,513
2010,506,544
