年份,最低分,最高分
2017,386,403
2017,432,562
2016,750,750
2016,750,750
2015,463,750
2014,750,750
2013,459,491
2013,358,441
2012,461,513
2012,377,461
2011,489,574
2011,329,485
2010,352,498
2009,364,387
