年份,最低分,最高分
2017,368,414
2016,398,750
2015,371,750
2015,395,750
2014,750,750
2013,432,507
2013,339,436
2012,302,506
2011,455,554
2011,310,488
2011,180,422
2010,215,463
2010,750,514
2010,311,435
2009,451,471
2008,508,569
