年份,最低分,最高分
2017,449,531
2016,750,750
2015,453,322
2014,750,750
2013,460,570
2013,356,480
2012,449,540
2012,365,465
2011,448,540
2011,248,450
2010,299,449
2010,442,534
2009,535,562
2008,433,526
