年份,最低分,最高分
2017,533,590
2017,429,540
2016,750,750
2016,750,750
2015,537,750
2015,750,750
2014,750,750
2014,750,750
2013,551,603
2013,499,562
2012,524,596
2012,470,559
2011,540,595
2011,449,586
2011,248,447
2010,280,592
2009,566,598
2008,530,564
