年份,最低分,最高分
2017,750,750
2017,239,538
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,398,545
2013,182,469
2012,393,560
2012,209,406
2011,443,559
2011,210,439
2010,219,426
2009,537,580
