年份,最低分,最高分
2017,564,606
2016,572,750
2015,575,750
2014,750,750
2013,435,578
2013,446,494
2012,455,589
2012,469,522
2011,539,630
2011,510,566
2010,494,563
2010,750,750
2010,750,598
2008,536,590
2008,487,533
2008,286,576
