年份,最低分,最高分
2016,750,750
2016,750,750
2015,467,750
2015,750,750
2014,750,750
2014,750,750
2013,446,503
2013,361,456
2013,162,478
2012,478,533
2012,391,496
2012,176,386
2011,528,609
2011,415,520
2011,185,398
2010,750,551
2010,750,514
2009,574,574
2008,517,562
2008,458,509
