年份,最低分,最高分
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2013,451,535
2013,400,501
2013,182,439
2012,414,548
2012,388,490
2012,211,426
2011,481,553
2011,418,542
2011,214,466
2010,750,531
2009,523,572
2008,574,574
