年份,最低分,最高分
2017,484,551
2016,750,750
2015,528,593
2014,750,750
2013,451,588
2013,337,464
2012,495,620
2012,275,567
2011,480,585
2011,444,534
2011,191,497
2010,750,565
2009,557,608
2009,500,551
