年份,最低分,最高分
2017,480,547
2016,750,750
2016,750,750
2015,489,750
2014,750,750
2014,750,750
2013,475,554
2013,368,452
2012,461,550
2012,319,476
2011,488,566
2011,300,482
2010,311,503
2010,750,587
2009,259,366
2008,490,575
