年份,最低分,最高分
2017,537,586
2017,486,518
2016,750,750
2016,750,750
2015,750,750
2015,514,750
2014,750,750
2014,750,750
2013,542,596
2013,476,530
2013,374,475
2012,550,619
2012,503,557
2012,420,494
2011,525,599
2011,491,563
2010,429,570
2009,496,555
2008,515,574
2008,468,542
