年份,最低分,最高分
2017,453,557
2017,425,468
2016,464,750
2015,750,750
2014,750,750
2014,750,750
2013,199,580
2012,211,553
2011,108,619
2011,303,472
2011,281,424
2010,268,582
2010,415,497
2009,532,532
2008,515,620
2008,454,514
