年份,最低分,最高分
2017,750,750
2016,467,750
2015,511,750
2014,750,750
2013,424,470
2013,235,422
2012,469,529
2012,228,456
2011,471,518
2011,265,422
2010,272,502
2010,507,543
2009,520,576
2008,507,559
