年份,最低分,最高分
2017,574,750
2016,596,750
2015,559,750
2015,588,750
2014,601,750
2014,750,750
2013,591,660
2013,527,596
2012,569,638
2012,445,574
2011,584,646
2011,508,582
2009,569,606
2009,532,614
2008,558,624
2008,434,555
