年份,最低分,最高分
2015,551,750
2015,530,750
2015,530,750
2014,750,750
2014,750,750
2014,750,750
2013,530,599
2013,474,547
2013,441,512
2013,215,520
2012,555,593
2012,494,588
2012,186,524
2011,561,612
2011,531,593
2011,361,592
