年份,最低分,最高分
2017,382,485
2017,375,419
2016,388,750
2016,750,750
2015,397,750
2015,419,750
2014,750,750
2014,750,750
2013,401,561
2013,401,523
2012,302,539
2011,453,551
2011,307,527
2010,481,534
2010,311,508
2009,436,479
2008,489,576
2008,321,495
