年份,最低分,最高分
2019,642,654
2018,641,750
2018,532,750
2017,629,669
2016,640,653
2015,750,750
2014,621,677
2013,586,690
2012,551,652
2011,539,650
2011,205,432
2010,580,650
2009,561,642
2008,580,655
