年份,最低分,最高分
2016,750,750
2016,750,750
2015,627,750
2014,617,750
2014,750,750
2014,750,750
2014,750,750
2013,630,640
2012,605,615
2011,561,581
2010,750,623
2009,537,584
2008,552,616
2008,518,581
