年份,最低分,最高分
2017,452,514
2015,470,750
2014,750,750
2013,452,534
2013,212,343
2013,267,451
2012,484,556
2012,249,411
2012,342,460
2011,507,577
2011,239,468
2011,341,516
2009,506,536
2008,507,553
