年份,最低分,最高分
2017,287,750
2016,750,750
2015,750,750
2015,750,750
2014,750,750
2013,429,483
2013,162,408
2012,458,519
2012,182,473
2011,497,582
2011,119,537
2010,491,549
2009,444,452
2008,511,537
