年份,最低分,最高分
2017,329,410
2017,440,509
2016,750,750
2015,446,322
2014,750,750
2013,462,543
2013,240,468
2012,441,531
2012,246,459
2011,446,529
2011,249,445
2010,290,440
2010,442,512
2009,520,574
