年份,最低分,最高分
2016,442,750
2016,750,750
2014,750,750
2014,419,750
2014,750,750
2013,401,451
2013,379,440
2013,251,362
2012,411,462
2012,393,443
2012,186,373
2011,469,487
2011,418,471
2011,296,410
2010,468,485
2010,426,479
2010,405,501
2008,467,497
