年份,最低分,最高分
2020,470,523
2017,435,472
2016,750,750
2016,448,750
2014,750,750
2014,750,750
2013,454,552
2012,446,602
2012,429,519
2012,370,483
2011,360,567
2011,442,504
2011,420,496
2009,484,524
2008,488,573
2008,458,550
