年份,最低分,最高分
2016,750,750
2016,750,750
2015,625,750
2014,618,750
2014,750,750
2014,750,750
2014,750,750
2013,631,641
2012,597,633
2011,561,597
2010,750,634
2010,750,563
2008,550,621
2008,504,550
