年份,最低分,最高分
2015,511,750
2015,466,750
2014,750,750
2014,750,750
2014,750,750
2013,535,610
2013,480,562
2012,523,594
2012,445,577
2011,520,590
2011,448,551
2011,248,467
2008,515,562
2008,434,537
