年份,最低分,最高分
2020,580,623
2020,498,590
2020,534,591
2017,514,590
2016,531,750
2015,539,750
2015,750,750
2014,750,750
2014,750,750
2013,285,562
2013,404,474
2012,326,586
2012,434,511
2011,529,609
2008,484,554
2008,509,565
