年份,最低分,最高分
2017,488,523
2017,443,451
2016,750,750
2016,750,750
2015,522,750
2015,472,750
2014,750,750
2014,750,750
2013,451,514
2012,479,525
2011,520,573
2011,392,507
2010,491,544
2009,472,499
