年份,最低分,最高分
2017,433,750
2016,750,750
2015,507,528
2014,750,750
2013,446,579
2013,181,478
2012,492,586
2012,180,548
2011,460,609
2011,430,521
2011,222,478
2010,542,602
2009,557,584
2008,556,590
