年份,最低分,最高分
2016,750,750
2016,750,750
2014,750,750
2014,527,750
2013,550,613
2013,488,586
2013,388,564
2012,504,565
2012,342,543
2012,232,484
2011,498,586
2011,534,534
2011,439,519
2011,303,507
2011,218,450
2011,351,486
2010,336,474
2010,442,559
