年份,最低分,最高分
2017,448,560
2016,458,750
2016,750,750
2016,199,750
2015,750,575
2014,750,750
2013,452,563
2013,296,491
2012,492,572
2012,196,521
2011,460,565
2011,454,527
2011,183,477
2010,750,540
2009,557,598
2009,502,548
