年份,最低分,最高分
2017,501,543
2017,414,498
2016,750,750
2016,750,750
2016,750,750
2015,534,750
2015,750,750
2015,404,750
2014,750,750
2014,750,750
2014,750,750
2013,500,587
2013,441,528
2013,163,456
2012,521,568
2012,450,586
2012,163,404
2012,260,477
2011,562,621
2011,509,613
2011,270,528
2011,160,427
2010,750,580
2010,750,750
2009,615,638
2008,517,589
