年份,最低分,最高分
2016,750,750
2016,750,750
2015,488,750
2015,399,750
2014,750,750
2014,750,750
2013,332,579
2013,268,510
2013,319,415
2013,216,406
2012,319,543
2012,264,519
2012,318,469
2012,209,389
2011,250,522
2011,332,417
2011,201,409
2010,750,559
2010,750,448
2009,444,549
2009,357,449
2008,497,562
