年份,最低分,最高分
2017,183,298
2017,433,521
2016,750,750
2016,750,750
2015,488,750
2015,447,750
2014,485,750
2014,449,750
2013,481,548
2013,435,544
2012,403,481
2012,365,454
2011,414,472
2011,361,529
2011,151,408
2010,149,435
2010,430,550
2010,410,500
2009,460,497
2009,432,470
