年份,最低分,最高分
2017,750,750
2017,381,422
2016,750,750
2016,750,750
2016,750,750
2014,750,750
2014,750,750
2014,750,750
2013,393,458
2013,301,443
2013,163,364
2012,292,443
2012,209,367
2011,473,473
2011,111,475
2011,113,463
2010,220,413
2010,415,483
2010,750,504
2008,454,517
