年份,最低分,最高分
2016,750,750
2016,750,750
2016,750,750
2015,750,750
2015,750,750
2014,750,750
2014,750,750
2013,340,541
2012,372,529
2012,225,402
2011,361,492
2011,196,397
2010,205,451
2010,415,532
